3.21,4.99,J.D.,Yesterday seemed like it would be a good day.
5.68,6.64,J.D.,Then it happened.
7.57,8.41,Jordan,"Hey, everyone."
8.73,9.71,Dr. Cox,"Brace yourself there, newbie."
10.53,12.76,Jordan,"Carla, my ex-husband is in love with you."
13.44,15.37,Jordan,"It's true. Ask your boyfriend, he knows."
15.91,17.28,Jordan,He and Perry talk about it all the time.
18.02,18.20,Jordan,Huh.
19.25,21.41,Jordan,"And Bob, when are you gonna tell Perry"
21.47,23.62,Jordan,that that promotion you're making him jump through hoops for?
24.08,25.09,Jordan,was filled months ago!
26.29,27.41,Jordan,Which brings us to Twinkie.
27.99,32.50,Jordan,"If you don't have the courage to tell your colleague, Dr. Dorian that you're still crazy about him"
32.92,36.25,Jordan,I'm gonna go ahead and do it for you cuz that's what friends do. Yeah.
37.19,38.92,Jordan,And finally. Perry.
39.91,43.58,Jordan,You are not gonna believe what happened the first time I met your little protege here.
44.21,44.83,J.D.,No!
46.22,48.61,Jordan,I slept with him and it was good.
49.19,49.41,Jordan,Oh.
50.80,50.96,Jordan,Bye.
51.86,54.41,J.D.,"Call it wishful thinking, but I couldn't shake this feeling"
54.41,57.54,J.D.,"that this was nothing more than a very, very bad dream."
61.29,62.27,Turk,"Good morning, tiger."
62.61,64.34,J.D.,"Of course, I've been wrong before."
64.50,65.99,J.D.,How can you let a woman kick you out of your own bed?
66.21,68.28,Turk,"Baby, why you got to be so cranky in the morning?"
68.44,69.28,J.D.,This is unacceptable.
69.32,70.75,J.D.,You said you were going to sleep head to foot.
71.29,73.90,Turk,"Dude, either way, the naughty bits are still in the middle."
73.92,75.19,J.D.,"Yeah, but with the head to foot alignment,"
75.39,76.59,J.D.,there's no way for them to lock in.
77.09,78.12,Turk,Could you be more homophobic?
78.70,79.83,J.D.,"Ugh, I'm not."
82.35,82.71,J.D.,Ready to go?
85.58,86.68,J.D.,"Morning, boy."
86.89,89.69,Carla,I can't remember the last time I was in this foul a mood.
91.54,92.35,J.D.,"Rowdy, no."
92.80,94.03,Carla,Is that supposed to cheer me up?
94.79,95.57,Carla,Who would laugh at that?
97.03,98.50,Turk,"Yeah, Rowdy, hit that!"
98.78,100.35,Turk,Ha ha ha ha ha ha ha!
100.93,101.59,Carla,I'm outta here.
102.90,103.23,Turk,Babe!
105.38,108.17,J.D.,"Oh, I hate it that everything's so messed up between all of us, you know?"
108.85,110.96,Turk,"Well, just remember what I said to you this morning in bed."
111.90,114.05,J.D.,I had my shoes on. It would have been impossible to lock in.
115.95,118.30,Turk,"Everything's gonna be fine, okay? Just be cool."
118.48,119.46,J.D.,I'm cool. I'm cool.
120.75,122.05,Troubadour,I can get to sleep
124.08,126.34,Troubadour,I think about the implications
126.76,126.96,J.D.,What?
127.67,128.99,Troubadour,Diving in too deep
130.91,136.18,Troubadour,"And possibly the complications. Especially at night,"
137.35,137.82,Turk,Hey!
137.82,143.09,Troubadour,I worry over situations. I know will be alright.
144.91,147.96,Troubadour,Perhaps it's just imagination
148.58,152.21,Troubadour,Day after day it reappears
153.73,155.13,Turk,"Hey babe, come on, where you going?"
155.28,160.55,Troubadour,Night after night my heartbeat shows the fear
161.49,163.41,Troubadour,Ghost appear
163.60,166.38,Troubadour,And fade away
169.15,171.43,Troubadour,Come back another day
187.62,188.46,J.D.,Just keep it down
189.85,191.30,Troubadour,I can't get to sleep
192.88,195.88,Troubadour,I think about the implications
196.28,199.32,Troubadour,of diving in too deep
199.78,202.46,Troubadour,And possibly the complications.
203.34,205.35,Troubadour,Especially at night
206.63,209.60,Troubadour,I worry over situations that I know
210.12,212.19,Troubadour,I know it will be all right
213.39,216.21,Troubadour,It's just overkill.
217.07,220.49,Troubadour,Day after day it reappears
220.01,220.69,J.D.,Hey Elliot
223.87,228.57,Troubadour,Night after night my heartbeat shows the view.
230.42,234.47,Troubadour,Ghosts appear and fade away.
236.96,245.98,Troubadour,Ghosts appear and fade away.
245.75,246.57,J.D.,Nighty night.
249.57,251.85,J.D.,I just wish one of my relationships could be back to normal.
253.94,257.54,Janitor,Whoa. Looks like someone switched the big boy pants a little too soon.
258.24,261.03,J.D.,"Oh, that's very clever. It looks like I wet myself."
261.27,262.45,J.D.,Do you actually think that that's funny?
265.42,266.13,Janitor,Yeah.
268.07,269.09,J.D.,"Good God, that's cold."
270.83,275.28,Singer,I can't do this all on my own.
276.12,277.02,Singer,I know.
277.83,278.83,Singer,that I'm no
280.69,281.49,Singer,superman
285.36,286.83,Singer,I'm no superman.
290.53,291.53,Singer,I'm no superman.
294.71,296.95,J.D.,Life in a hospital is made up of highs and lows.
297.25,299.64,J.D.,"For instance, my spare pair of scrubs doesn't match,"
299.90,302.07,J.D.,but I put my underwear in the microwave to dry them off
302.25,304.76,J.D.,and they feel good.
305.58,306.63,Nurse Roberts,What are you smiling at?
307.25,308.29,J.D.,"Could I have Mr. Buckley's chart, please?"
308.47,309.01,Nurse Roberts,No problem.
309.24,310.34,Nurse Roberts,"I'll keep it right down there,"
310.82,312.03,Nurse Roberts,and to get it yourself out.
313.69,316.18,Dr. Cox,"You know, Bob, I've been thinking about all the times"
316.26,318.01,Dr. Cox,"that you've manipulated me and toyed with me,"
318.23,321.44,Dr. Cox,"and well, I can't help but recall that children's fable"
321.50,323.18,Dr. Cox,about the race between the tortoise
323.28,324.67,Dr. Cox,and the pain in the ass chief of medicine
324.69,325.65,Dr. Cox,that everybody hates.
326.23,329.28,Dr. Cox,"You see, Bob, the painting-ass chief of medicine that everybody hates"
329.40,332.15,Dr. Cox,"kept running out in front of the tortoise and taunting him,"
332.25,333.09,Dr. Cox,but right at the end...
333.82,336.18,Dr. Cox,"Oh, gosh, I'm sure you remember what happened, Bob."
336.92,340.39,Dr. Cox,"The tortoise bit clean through the chief of medicine's calf muscle,"
340.57,341.60,Dr. Cox,"dragged him to the ground,"
341.68,344.19,Dr. Cox,where he and all the other turtles devoured him alive
344.31,345.79,Dr. Cox,right there on the racetrack.
346.05,346.72,Dr. Cox,"It's a ,"
347.37,349.54,Dr. Cox,"disturbing children's book, Bob, I know"
349.72,352.13,Dr. Cox,but it's one that stuck with me nonetheless.
354.13,356.32,Dr. Kelso,"Buzzy, buzz, buzz."
357.26,357.99,Dr. Kelso,My big pardon?
