1.99,3.92,Jerry,"Good evening, ladys and gentemen. Welcome to"
4.88,6.11,Jerry,"Ah, the extra buttons."
8.53,9.18,Jerry,Yeah.
11.93,19.00,Jerry,"What kind of a sicko really would save these, have them in a huge pile of drawers that wide?"
19.02,19.46,Jerry,"You know, you just..."
22.63,23.61,Jerry,Where the hell is that...
23.87,27.30,Jerry,"I mean, is it that hard to get black round buttons"
28.40,31.69,Jerry,But they have to make it into a whole thing like this is such a great jacket
32.33,34.94,Jerry,Buttons are so unique so one-of-a-kind
35.96,41.55,Jerry,"You'll never find them. We'll save you the trouble of knocking your brains out because we know they're gonna fall off, too"
41.62,43.40,Jerry,That's the other point that they're trying to make
49.34,51.25,Patrice,Everyone in my family is creative.
52.00,54.66,Patrice,"And even though I'm working as an accountant right now,"
55.27,58.65,Patrice,I'd really like to eventually work exclusively
58.73,60.56,Patrice,on my papier-mache hats.
64.71,66.87,George,"I I don't understand, paper-mache hats?"
66.86,67.22,Patrice,Uh.
69.87,71.16,George,What if it rains?
73.21,74.99,Patrice,"They're art, you hang them on the wall."
75.45,76.22,George,"Oh, art."
77.76,80.15,Patrice,"It's my creative outlet, one of my passions."
80.71,81.23,George,Any money in it?
82.96,85.28,Patrice,"Who so belongs only to his age,"
85.42,88.45,Patrice,references only its Pop and J's and mumbo-jumbo.
90.16,90.96,George,Of course. Right.
92.64,94.64,Patrice,"Thomas Carlyle, 1864."
95.08,95.58,George,Tommy C.
101.47,104.58,Jerry,"These are the receipts from 85, and I'm gonna do 86."
104.82,107.41,Kramer,I'm sorry. I thought it was a legitimate charity.
107.83,108.82,Kramer,I didn't know you'd get audited.
109.32,111.25,Jerry,I don't blame you. I blame myself.
111.46,112.50,Kramer,"No, blame me."
112.67,113.85,Jerry,"Okay, I blame you."
113.85,115.27,Kramer,"No, no, don't blame me."
115.52,116.16,Jerry,What was I supposed to do?
116.62,118.29,Jerry,You knew I was on my first date with Elaine.
118.31,120.67,Jerry,"You come barging in here, asking me to contribute money"
121.02,123.33,Jerry,to a volcano relief fund for Krakatoa.
123.35,124.65,Kramer,It was supposed to erupt!
125.35,126.98,Jerry,I find the whole thing very embarrassing.
127.12,129.37,Kramer,"Well, you know what my feelings are about this."
129.41,130.51,Kramer,I don't even pay taxes.
130.71,132.78,Jerry,"Yeah, that's easy when you have no income."
135.16,135.63,Elaine,Hi.
135.63,136.19,Kramer,Hey.
136.19,136.53,Jerry,Hi.
137.27,140.12,Elaine,"Kramer, do me a favor, will ya?"
140.28,143.41,Elaine,"If you insist on making pasta in my apartment,"
143.89,146.26,Elaine,please don't put the tomato sauce on the pasta
146.32,147.40,Elaine,while it's in the strainer.
147.99,150.71,Elaine,All the little squares have hardened red sauce in them.
153.25,153.93,Elaine,What's so funny?
155.29,155.81,Jerry,"Oh, I don't know."
155.85,157.32,Jerry,"Well, Cramer dating your roommate."
157.40,157.90,Jerry,It's funny.
159.02,160.75,Elaine,"Huh, it's a riot, Alice."
161.55,162.97,Kramer,When do you put the sauce on?
163.34,164.88,Elaine,Any other time.
165.44,166.31,Kramer,"No, no, no."
166.31,167.35,Kramer,I like to strain the sauce.
169.27,173.56,Elaine,And I could really live without the tribal music
174.14,177.05,Elaine,and the make-out sessions in the living room?
178.31,179.62,Kramer,"Yeah, Tina likes the couch."
184.87,185.89,Elaine,What are you doing? What is all this?
186.46,188.42,Jerry,"Oh, he's helping me sort my receipts."
188.42,189.16,Jerry,I'm being audited.
190.03,191.95,Elaine,You're being audited? What for?
192.41,195.76,Jerry,"Oh, I contributed money to a charity that turned out to be fraudulent."
195.80,197.11,Jerry,It's really very boring.
197.28,198.02,Elaine,When was this?
198.85,203.47,Jerry,"A long, long time ago, in a galaxy far, far away."
204.61,209.46,Elaine,I remember you donated to some volcano thing on our first date.
209.86,210.24,Jerry,Volcano?
210.36,210.56,Jerry,Really?
