2.46,4.94,Jerry,"Every, every time someone recommends a doctor, he's always the best. Oh, is he good?"
5.12,5.66,Jerry,"Oh, he's the best."
7.00,7.65,Jerry,This guy's the best.
7.97,9.09,Jerry,They can't all be the best.
9.99,11.34,Jerry,There can't be this many bests.
12.12,14.46,Jerry,Someone's graduating at the bottom of these classes.
15.04,16.16,Jerry,Where are these doctors?
16.83,19.87,Jerry,"Is somewhere someone saying to their friend, you should see my doctor?"
20.25,20.82,Jerry,He's the worst.
22.24,23.15,Jerry,"Oh, yeah, he's the worst."
23.19,24.47,Jerry,He's the absolute worst there is.
25.15,27.39,Jerry,"Whatever you've got, it'll be worse after you see him."
28.66,29.04,Jerry,"Just, um"
29.22,30.47,Jerry,"He's a butcher, the man's a butcher."
32.19,32.93,Jerry,"And then there's always that,"
33.39,36.22,Jerry,"make sure that you tell him that, you know, you know me."
36.56,37.41,Jerry,"Why, what's the difference?"
37.41,38.03,Jerry,He's a doctor.
38.35,39.77,Jerry,"What does he, oh, you know Bob."
40.71,43.18,Jerry,"Oh, okay, I'll give you the real medicine."
45.08,46.91,Jerry,"And everybody else, I'm giving Tic Tacs."
52.39,54.35,Julianna,"And usually for lunch, I'll have a salad,"
54.73,56.62,Julianna,"and for dinner, I eat whatever I want."
58.46,60.12,Jerry,What do you think the worst part of being blind is?
63.95,64.39,Julianna,Excuse me?
65.19,68.28,Jerry,"You know, if you were blind, what do you think the worst part of it would be?"
70.55,70.91,Julianna,I don't know.
72.45,74.73,Jerry,I think it would be not being able to tell if there was bugs in my food.
79.85,81.41,Jerry,How could you ever enjoy a meal like that?
82.49,84.73,Jerry,Constantly be feeling around with my lips and my tongue.
87.09,88.75,Julianna,"Well, that's how my five-year-old eats."
88.79,90.03,Julianna,He's a very picky eater.
90.09,92.78,Jerry,You hear about that kid that was kidnapped the other day
92.80,93.44,Jerry,in Pennsylvania?
94.95,95.27,Julianna,No.
95.92,97.62,Jerry,"Oh, he's at a carnival with his mother,"
97.66,98.70,Jerry,and she goes to get a hot dog.
99.05,100.97,Jerry,"Next thing you know, she turns around, boom, he's gone."
101.91,102.21,Julianna,Oh.
103.69,106.16,Jerry,Imagine how sick a person has to be to do something like that.
106.76,108.01,Jerry,And these people are all over the place.
109.47,110.35,Jerry,You never know who's crazy.
110.43,111.35,Jerry,I could be one of these people.
114.81,116.17,Julianna,Have you seen any good movies?
116.94,118.16,Jerry,Who takes care of your boy during the day?
118.68,119.35,Julianna,We have a woman.
120.55,120.73,Julianna,Why?
121.81,122.68,Jerry,"No, no, I'm just saying."
123.18,123.99,Julianna,She had references.
124.07,124.90,Jerry,"Oh, I'm sure she did."
124.96,125.78,Jerry,I'm sure they're impeccable.
127.43,128.75,Jerry,I'm talking about the ones that forge them.
133.87,135.22,Jerry,"You know, I think this is really helping."
136.10,137.33,Julianna,"I don't live near here, you know?"
142.09,145.06,Jerry,So she's giving me the massage and I'm just making conversation.
145.54,147.09,Elaine,I don't like to talk during a massage.
147.09,148.53,Jerry,"Neither do I, but I do it for them."
148.57,149.38,Jerry,I figure they're bored.
149.66,150.36,George,"Yeah, I do that too."
151.23,152.67,George,I feel guilty about getting the pleasure.
153.13,154.66,George,"I feel like I don't deserve it, so I talk."
155.16,156.22,George,It stops me from enjoying it.
157.07,158.47,George,There's nothing to eat in here.
159.22,160.52,Elaine,"Oh, I forgot to tell you."
160.52,161.32,Jerry,I'm in the middle of a story.
161.87,162.19,Elaine,"Oh, okay."
162.23,162.69,Elaine,Go ahead.
162.77,163.69,George,Why don't you ever go shopping?
164.29,166.42,Jerry,It's not like it's a really funny story or anything.
166.52,167.54,Elaine,What happened?
167.94,169.63,Jerry,"Well, so she mentioned that she had a son."
170.27,172.64,Jerry,"And that for some reason, I launch"
172.68,174.93,Jerry,into the story about the kid from Pennsylvania
174.95,175.63,Jerry,who was abducted.
175.79,177.18,Elaine,"Oh, wasn't that terrible?"
177.26,178.02,Jerry,"Yes, it was."
178.24,178.91,George,Not even an apple.
179.47,180.57,Elaine,She doesn't want to hear that.
180.67,181.53,Elaine,That was stupid.
181.79,182.66,Jerry,I know it was stupid.
183.10,184.05,Elaine,Really stupid.
184.31,185.57,Jerry,"Hey, I just said it was stupid."
185.89,187.22,George,What about this leftover Chinese food?
187.28,187.86,Jerry,Take it.
188.10,189.45,Elaine,I can't believe you said that.
189.87,191.09,Jerry,"Hey, would you stop it already?"
191.85,192.78,Elaine,So what did she say?
193.32,194.39,Jerry,"I don't know, she actually seemed"
194.39,195.29,Jerry,to get a little paranoid.
195.51,196.49,George,This is terrible.
197.21,197.97,George,"What is this, ginger?"
199.10,201.43,George,I hate ginger. I can't understand how anyone can eat ginger.
201.95,202.91,Elaine,I have a good masseuse you can go to.
203.19,205.22,Jerry,"No, she's really good, and she's not just a masseuse."
205.22,206.31,Jerry,She's a physical therapist.
206.31,207.13,Jerry,There's a big difference.
207.45,208.75,Jerry,She uses the ultrasound.
209.03,210.28,Jerry,It's a real medical procedure.
210.52,211.99,Jerry,"In fact, if you get a doctor's note,"
212.01,212.93,Jerry,it's covered by insurance.
216.39,218.41,George,Physical therapy is covered by insurance?
218.41,218.57,Jerry,Yeah.
219.80,221.04,George,You don't have to pay for the massage?
221.48,222.62,Jerry,Not if you have a doctor's note.
223.39,224.37,Elaine,So where do you get this note?
225.19,226.38,Jerry,"Well, I've never actually done it,"
226.54,227.62,Jerry,"but if I really wanted to,"
227.72,229.91,Jerry,"I could probably get one from my friend Roy, the dentist."
230.27,231.22,George,"Right, your friend Roy."
231.90,233.62,Elaine,What's the name of this physical therapist?
233.86,235.99,Jerry,"I'll tell you, but don't ask her anything about her kid."
236.03,236.93,Jerry,She's a little off.
237.39,238.34,George,And you don't have to pay.
241.41,242.73,George,We have three o'clock appointments.
243.31,244.34,Receptionist,"George and Elaine, right?"
244.68,244.88,Elaine,Right.
245.58,247.07,Receptionist,"Could you fill these out for me, please?"
248.11,250.15,Receptionist,"And Elaine, you'll be seeing Juliana."
251.07,252.62,Receptionist,"And, George, you'll be with Raymond."
258.59,260.03,George,"Excuse me, did you say Raymond?"
260.77,260.89,Receptionist,Yes.
264.53,266.61,George,"But, Raymond is a man."
268.99,269.51,Receptionist,That's right.
278.64,280.36,George,I can't get a massage from a man.
281.03,281.64,Elaine,Why not?
281.65,282.54,George,Are you crazy?
283.02,284.02,George,I can't have a man touching me.
285.48,286.05,George,Switch me.
287.12,288.12,Elaine,"No, I don't want the man either."
289.83,292.69,George,"What's the difference, you're a woman. They're supposed to be touching you."
292.69,293.99,Elaine,He'd just be touching your back.
294.20,296.02,George,"He'd just be touching your back, too."
296.41,297.08,Elaine,"No, it could get sexual."
297.64,298.49,George,I know.
299.28,299.93,George,That's the point.
299.93,302.29,George,"If it's going to get sexual, it should get sexual with you."
302.81,304.06,Elaine,I wouldn't be comfortable.
304.28,304.74,George,I would?
305.46,306.61,George,What if something happens?
307.81,308.57,Elaine,What could happen?
310.36,311.20,George,What if it felt good?
314.63,315.79,Elaine,It's supposed to feel good.
315.85,317.32,George,I don't want it to feel good.
318.32,319.77,Elaine,Then why get the massage?
319.81,320.41,George,Exactly!
326.47,327.05,Raymond,George?
332.02,332.50,George,Yes?
332.84,333.33,Raymond,I'm Raymond.
335.85,336.54,George,Hello?
339.22,340.18,Raymond,Are you ready?
350.97,353.58,Raymond,And then Juliana asked me if I wanted to join her here in the office.
354.20,354.40,George,Really?
355.49,356.45,Raymond,Used to be a flight attendant.
360.69,361.03,George,"Oh, boy."
362.26,364.06,Raymond,"You know, why don't you open those pants?"
364.08,366.89,Raymond,It's gonna be a lot easier that way.
379.74,380.86,Raymond,So what do you do?
381.92,382.27,George,What?
383.27,384.13,Raymond,I said what do you do?
385.49,385.79,George,I don't know.
387.50,388.28,Raymond,You don't know what you do?
389.32,389.38,George,No.
390.11,390.65,Raymond,"Oh, come on."
392.47,393.33,Raymond,"Hey, you're very tense."
394.01,395.20,George,Coffee. Too much coffee.
395.86,398.39,Raymond,I hope you take off those pants now and I'll work the hamstring.
399.27,400.31,George,"Oh, the hamstring's fine."
402.22,403.08,Raymond,But you wrote that it was tender.
403.82,404.50,George,I wrote.
404.94,405.60,George,I wrote.
406.83,407.79,Raymond,I'll check it out.
409.29,409.65,George,You sure?
410.32,410.96,Raymond,"Yeah, take them off."
441.51,442.29,Raymond,How did you hurt this?
443.15,443.43,George,I don't know.
445.18,445.66,Raymond,You don't know?
445.67,446.14,George,No.
447.24,448.04,Raymond,But you just told me.
448.04,448.58,George,Korea.
449.47,450.61,Raymond,You hurt it in Korea?
450.62,451.04,George,What?
451.75,452.38,Raymond,The hamstring.
452.83,453.46,George,Korea.
454.89,455.44,Raymond,How?
456.24,456.85,George,Hamstring.
458.23,459.47,Raymond,How did you hurt the hamstring?
460.57,460.98,George,Hotel.
468.87,469.71,Elaine,How'd it go?
472.55,473.18,Elaine,George?
475.85,478.07,Jerry,No appointments at all because my neck is still tight.
479.45,480.33,Jerry,What about Thursday?
481.26,481.78,Jerry,And Friday?
483.69,484.07,Jerry,Oh boy.
484.69,484.98,Jerry,Okay.
485.13,485.68,Jerry,Thanks anyway.
491.04,491.80,Jerry,What's with you?
494.22,494.77,George,A...
496.59,497.29,Jerry,"Yes, A..."
498.54,500.46,George,A man gave me...
502.73,504.27,Jerry,"Yes, a man gave you"
504.28,505.91,George,A man gave me...
509.01,509.53,George,A massage.
510.52,511.03,Jerry,So?
511.53,514.74,George,"So, he had his hands and,"
516.80,517.80,George,"uh, he was, uh..."
519.62,520.58,Jerry,He was what?
520.58,522.74,George,"He was, uh,"
523.81,524.81,George,touching and rubbing.
526.96,527.76,Jerry,That's a massage.
528.80,530.09,George,And then I took my pants off.
530.09,531.17,Jerry,You took your pants off?
532.30,533.04,George,For my hamstring.
533.16,533.26,Jerry,Oh.
534.84,537.65,George,He got about two inches from
540.23,540.86,George,There
540.86,541.52,Jerry,Really?
543.39,544.21,George,I think it moved
547.41,547.71,Jerry,Moved?
547.71,548.91,George,It may have moved I don't know
550.19,551.22,Jerry,I'm sure it didn't move.
551.23,552.02,George,It moved.
553.06,555.22,George,"It was imperceptible, but I felt it."
555.67,557.85,Jerry,"Maybe just wanted to change positions, you know"
559.00,560.00,Jerry,shift to the other side
560.00,560.77,George,"No, no."
561.41,563.61,George,It wasn't a shift. I've shifted. This was a move.
565.74,567.34,Jerry,"Okay, so what if it moved?"
567.62,568.55,George,That's the sign.
569.09,571.70,George,The test if a man makes it move.
572.40,573.54,Jerry,That's not the test.
573.82,577.39,Jerry,Contact is the test if it moves as a result of contact.
579.21,580.18,George,You think it's contact?
581.47,582.25,George,It has to be touch.
582.35,583.85,Jerry,That's what a gym teacher once told me.
587.46,588.10,Kramer,Hey.
588.10,588.70,Jerry,Hey.
589.63,591.46,Kramer,I just saw Joe DiMaggio in Dinky Donuts.
592.78,593.87,Kramer,"You know, I-I looked in there,"
593.97,595.98,Kramer,and there he was having coffee and a donut.
596.40,598.87,Jerry,Joe DiMaggio in Dinky Donuts?
598.87,600.84,Kramer,Yes. Joe DiMaggio.
601.08,603.41,Jerry,"No, I'm sorry. If Joe DiMaggio wants a donut,"
603.61,605.44,Jerry,he goes to a fancy restaurant or a hotel.
605.64,607.47,Jerry,He's not sitting in Dinky Donuts.
607.49,609.30,Kramer,"Well, maybe he likes Dinky Donuts."
609.94,611.91,George,I don't even like to sit next to a man on an airplane
611.91,613.01,George,because my knees my touch.
613.93,616.30,Jerry,I can't see Joe DiMaggio sitting at the counter
616.30,619.37,Jerry,"at the counter with little, tiny, filthy, smelly, dinky donuts."
619.53,622.34,Kramer,Why can't Joe DiMaggio have a donut like everybody else?
622.34,623.26,Jerry,He can have a donut.
623.38,623.51,Kramer,Yeah.
623.85,624.47,Jerry,But not a dinky.
626.53,627.86,George,I don't even like to use urinals.
628.34,629.53,George,Always been a stall man.
631.06,632.17,Kramer,"Look, I'm telling..."
634.75,636.71,Kramer,"I'm telling you, that was Joe DiMaggio."
638.68,640.28,George,The guy slept with Marilyn Monroe.
640.42,641.43,George,He's in dinky donuts.
642.39,643.37,George,What about this doctor's note?
643.37,644.22,George,Let's go see your friend Roy.
644.56,645.50,Jerry,I never said I'd do that.
645.76,646.98,George,What are you talking about? That's 75 bucks.
648.00,649.63,George,I'm not working. I can't afford that.
650.29,651.44,Jerry,I don't know how I feel about it.
652.02,653.64,George,"Oh, what, are you like a Quaker now?"
655.61,656.87,Jerry,"All right, all right."
657.37,658.19,Kramer,"A stall man, huh?"
658.20,658.66,George,All right.
662.03,663.21,Jerry,So we were just kind of wondering
663.23,665.12,Jerry,"if it was possible for you to write us a note,"
665.12,666.75,Jerry,"and if you can't, believe me, it's fine."
666.91,667.79,George,He didn't say he can't.
667.83,669.66,Jerry,"I mean, if you feel funny about it at all."
