1.86,4.89,Jerry,It's very hard to find the store that you want in the mall.
4.90,6.07,Jerry,They have the directory.
6.41,9.24,Jerry,"but the problem with it is, even if you figure out where you are"
9.45,10.83,Jerry,"and where you want to go,"
11.38,14.44,Jerry,"and where you want to go, you still don't really know sometimes which way to walk,"
14.75,16.64,Jerry,because it's an upright map.
16.94,20.69,Jerry,"If you had like suction cup feet that you could just walk right up on it,"
20.69,23.85,Jerry,"then you could tell you could just be on it going, all right, I'm here,"
24.63,25.63,Jerry,I want to go to the Gap.
25.72,28.43,Jerry,"That's down there, all right, and I'll just walk that way."
31.65,34.46,Jerry,"But people would know, they would see you walking down the hall going."
35.95,37.89,Jerry,"They'd go, That's one of those suction-cup guys."
38.89,39.71,Jerry,I heard about that guy.
40.64,41.64,Jerry,He's never lost.
45.40,47.24,George,One left. What a joke.
47.65,48.27,Kramer,You can have this one.
48.52,50.44,George,"No, that's not enough BTUs for my living room."
50.66,52.47,George,This was a complete waste of time.
52.83,54.02,Elaine,"Hey, I didn't get one either."
54.24,55.30,Jerry,Why do I always have the feeling
55.33,56.73,Jerry,that everybody's doing something better than me
56.87,58.03,Jerry,on Saturday afternoons.
58.30,59.24,Elaine,This is what people do.
59.44,60.28,Jerry,"No, they don't."
60.32,62.01,Jerry,They're out on some big picnic.
62.07,64.56,Jerry,"They're cooking burgers, making out on blankets."
65.28,66.73,Jerry,"I'm out at some mall in Jersey,"
66.83,68.05,Jerry,watching their friends trying to find
68.11,69.67,Jerry,the world's cheapest air conditioner.
70.68,72.11,George,You should see what my father used to go through
72.13,73.09,George,before he bought a new car.
73.93,74.90,George,He'd go from state to state.
74.98,76.06,George,He was away for weeks at a time.
76.81,77.85,George,It's like he was running for president
77.85,78.93,George,and he was going through the primaries.
79.53,81.46,George,We get phone calls from hotels in New Hampshire.
81.88,82.85,Elaine,So we took a little rag.
82.85,83.63,Elaine,That's a big deal.
83.73,85.11,George,"Well, at least you accomplished something."
85.15,85.69,George,You got fish.
85.80,86.82,Jerry,"Oh, big accomplishment."
87.53,87.71,George,Fish.
88.03,88.53,George,What do they do?
89.39,89.87,Elaine,What do you do?
90.25,90.75,Kramer,"Hey, this way!"
94.13,95.01,George,"Jerry, what time do you have?"
95.85,96.67,Jerry,I have five o'clock.
97.75,99.74,George,"Always late, always late."
99.74,100.52,Jerry,You're not late.
100.78,102.45,George,I told them to meet me in front of my building at 6.15.
103.37,103.71,Elaine,Who?
104.21,104.75,George,My parents.
105.06,106.17,George,It's their anniversary.
106.17,107.91,George,I'm taking them out to dinner and a show tonight.
108.38,108.50,Elaine,Oh.
108.78,109.52,George,You think we'll hit traffic?
109.60,110.41,Jerry,Of course we'll hit traffic.
110.43,111.05,Jerry,It's rush hour.
111.43,112.19,Elaine,Isn't it going the other way?
112.39,113.40,Jerry,There's no other way in New York.
113.46,114.88,Jerry,Everybody goes every way all the time.
115.19,115.97,Elaine,"Yeah, but it's Saturday."
116.45,117.95,Jerry,You got the picnic and burger traffic.
118.24,119.26,Elaine,There's picnic traffic?
119.56,121.01,Jerry,"Well, as my grandfather used to say,"
121.17,122.91,Jerry,"sometimes, even at picnics, no picnic."
123.23,124.70,George,I always get myself in this position.
124.98,126.73,George,"Can't be on time, gotta rush."
128.67,129.37,Elaine,What's the matter?
133.93,135.09,Jerry,I have to go to the bathroom.
135.19,137.28,Jerry,Why do they hide the bathrooms in these malls?
138.88,139.73,Jerry,You want me to help you with that?
139.74,140.43,Kramer,"No, I got it."
145.86,146.74,Jerry,"What do you think, Georgie boy?"
149.38,150.59,George,Did I need that pointed out for me?
151.51,152.37,George,What is that gonna do for me?
152.66,153.90,George,How does that help me to see her?
154.68,156.15,George,I'm trying to live my life.
156.23,156.93,George,Don't show me that.
157.07,158.97,Kramer,"Well, if you like her, go talk to her."
159.22,161.35,George,"Oh, yeah, women love to get approached in parking garages."
161.83,163.47,George,"I'll just go up and say, hi, how you doing?"
163.82,164.96,George,Would you like a glass of white wine?
165.62,168.49,Jerry,"Before you got within twenty feet of this woman, she'd have her finger on the mace button."
168.73,169.97,Kramer,"Oh, well, that was a guy."
171.06,171.66,Elaine,That was a guy?
172.36,173.09,Jerry,Where's the car?
173.51,174.93,Kramer,"Well, I thought it was here."
175.43,176.47,George,You don't know where we parked?
177.88,178.38,George,All right.
178.68,180.09,George,This is great.
180.33,181.27,Kramer,But I thought it was green 22.
182.33,183.25,Jerry,I remember orange.
183.53,184.42,Jerry,I thought it was orange.
185.16,186.07,Elaine,I didn't pay attention.
186.19,187.19,George,"Oh, this is just what I need."
187.77,189.09,Elaine,I'm sure it's right around here.
189.16,190.04,Kramer,"Yeah, yeah, it looks familiar."
190.28,191.21,Kramer,I remember the elevator.
191.55,192.89,George,There's elevators all over.
193.35,194.36,George,"Everything looks the same,"
195.63,197.11,George,but like rats in some experiment.
198.52,200.21,Jerry,It's over there. I know where it is.
202.19,203.00,Elaine,"It's black, right?"
203.46,204.65,Kramer,"Well, it's dark brown."
205.07,207.23,George,You go to a parking lot and you write it down. How hard is that?
