8.16,10.32,Frasier,Thank you for your call Lorraine.
11.63,14.96,Frasier,"And now before we break for commercial, Roz has an important message. Roz?"
18.99,22.97,Frasier,What's that Roz? Can't come to the mic right now?
23.47,25.07,Frasier,Well what she wanted to say was
27.83,32.94,Frasier,"Tomorrow on Amber Edward's book chat, sociologist Lamont Myman,"
33.57,39.24,Frasier,"discusses his book, ""Violence in the Workplace"
41.06,43.27,Frasier,Something which becomes more relevant with each passing moment.
44.22,45.92,Frasier,We'll be right back after these messages.
47.57,49.85,Roz,"Cough it up, you piece of tin!"
51.05,51.67,Frasier,Roz!
52.03,53.58,Roz,What are you doing out here?
53.80,55.25,Frasier,One might ask the same question of you.
55.25,58.50,Frasier,Isn't it customary to wait until the show comes to a complete stop before exiting?
59.28,60.41,Roz,I have a little urge.
61.27,61.69,Roz,Damn it!
62.38,63.36,Frasier,What is the matter with you?
63.56,66.55,Roz,I have got to have some chocolate!
69.62,70.72,Roz,It's kind of a celebration.
71.86,75.19,Roz,"At 11.07 this morning, I finished one of those magazine diets."
75.76,77.89,Roz,"Seven days to a healthier, calmer you."
79.80,81.32,Frasier,"Now, Ross, now, come on, come on."
81.50,82.23,Frasier,"Ross, come on!"
82.33,83.41,Frasier,"Look, I'm doing this for your own good."
83.55,85.99,Roz,Wait! Something came out.
87.82,90.72,Roz,"Oh, damn. Chocolate-covered raisins."
91.26,93.89,Roz,I'd like to meet the idiot who came up with these.
94.61,97.92,Roz,"Take a grape, let it shrivel into a disgusting little wart"
98.06,100.25,Roz,and cover it with perfectly good chocolate.
101.51,104.06,Roz,What the hell? I'll just suck the chocolate off.
106.90,109.30,Frasier,"You sure to save what's left, maybe you can make some wine."
118.90,120.83,Niles,See all those years of finishing school really paid off.
124.85,125.17,Niles,Mon frere?
125.74,126.05,Frasier,Hmm?
126.05,126.51,Niles,We're in luck.
135.23,136.51,Niles,I've just come back from my broker.
137.05,138.92,Niles,Meadow Wood Properties still has one share left
138.96,139.66,Niles,in that mini mall deal.
139.72,140.91,Niles,I think we should go have these and buy it.
141.05,141.59,Niles,"Give me five, bro."
141.77,142.83,Frasier,I'm not giving you anything.
143.56,144.46,Frasier,Told you I'm not interested.
144.66,145.87,Niles,You can't afford not to be interested.
145.88,147.41,Niles,It's a 12% return.
147.72,149.25,Niles,We have a chance to make a real killing here.
149.75,150.74,Frasier,Why is this so important to you?
150.94,152.57,Frasier,You and Maris are already wallowing in money
152.59,153.95,Frasier,like a couple of yuppie hogs.
155.03,156.32,Niles,This has nothing to do with Maris.
156.74,158.67,Niles,I'm making this investment entirely with my own money.
158.89,159.47,Frasier,And mine.
159.65,160.23,Niles,And yours.
161.75,164.16,Roz,"Oh, come on, Frasier, show some understanding."
164.52,166.83,Roz,"Maris uses her money to emasculate the poor guy,"
167.03,168.69,Roz,and this is his pathetic attempt
168.78,171.00,Roz,to stop feeling like a financial eunuch
171.04,173.35,Roz,and regain some shred of his former manhood.
174.57,175.39,Roz,Such as it was.
177.75,177.89,Niles,Well?
182.61,183.41,Frasier,12%
183.41,186.76,Niles,net! And if you're unhappy at the end of the year I'll buy you out and you can go
186.84,188.69,Niles,back to that cozy 2% your bank is giving you.
189.65,190.65,Frasier,"Okay, okay, I'm in."
190.89,191.96,Niles,"Oh, thank you, Frasier."
194.03,194.75,Niles,"And thank you, Roz."
195.01,196.63,Niles,That financial eunuch bit was inspired.
196.75,197.74,Niles,"Great stuff, great stuff."
198.16,199.54,Roz,"Oh, yeah, well, look what I had to work with."
206.93,208.81,Martin,"Hey, check this baby out."
209.06,212.02,Martin,25 cents off on a package of Butter Bud's imitation butter.
213.78,216.38,Frasier,"My, I can taste that scampi now."
219.47,220.07,Daphne,Well.
224.28,227.32,Frasier,"Well, Daphne, very nice."
228.32,228.86,Daphne,Thank you.
228.87,229.88,Frasier,"Ooh, thank you."
231.57,233.98,Daphne,I'd be more flattered if I didn't know how hard up you both are.
240.39,242.05,Daphne,I'm going out with Derek again tonight.
242.59,244.18,Daphne,I'm having trouble choosing a fragrance.
244.54,245.93,Daphne,I've got it pinned down to these two.
247.15,249.77,Daphne,"Heather, fresh and bouncy as a spring morning."
250.84,255.18,Daphne,"Or, forbidden, your passport to erratic realms of pleasure."
256.97,258.41,Martin,How many times have you been out with this guy?
258.41,259.44,Daphne,This is our third date.
260.44,260.82,Frasier,Forbidden?
260.44,260.82,Martin,Forbidden?
263.75,265.79,Daphne,Why is it so important this is our third date?
265.99,269.58,Frasier,"Well, Daphne, sexual mores being what they are in America,"
269.86,274.37,Frasier,the third date is usually the place where two healthy adults decide whether or not to...
278.68,280.32,Frasier,to take it to the next level.
280.34,283.80,Daphne,Excuse me? What kind of a randy custom is that?
284.36,288.21,Frasier,"First date, second date, whoops let's all pitch a knickers? t"
288.99,291.25,Daphne,The third date might mean that to you americans
291.25,294.69,Daphne,but it takes more than three dinners to get bangers and mash with Daphne Moon.
301.26,302.26,Daphne,"Hello, Dr Crane."
302.77,306.77,Niles,"Hello, Daphne. Look, even lovelier than usual this evening."
306.78,307.50,Daphne,Thank you.
311.57,312.82,Niles,Is that forbidden?
313.99,316.02,Frasier,In every sense of the word.
318.89,325.32,Daphne,"I think I'll just scrub my neck with an unscented soap. If you ask me, you Americans have an unhealthy obsession with sex."
325.77,328.98,Martin,"Hey, I'm sorry we can't all be as chaste and restrained as the Royal Family."
331.79,332.80,Frasier,"Come on, Dad."
333.02,334.02,Martin,I've been saving it.
338.61,341.81,Niles,"Frasier, I come bearing good news. I just spoke to my broker."
342.20,346.17,Niles,Meadow Wood Properties has already leased 85% of the space in the proposed mini-mall.
346.35,350.00,Niles,"Instead of 12%, they are projecting a 15% return on our money."
350.22,353.93,Frasier,This is fantastic. What say we go celebrate with a nice dinner at an exclusive boite?
354.47,356.34,Niles,"Yes, but the question remains, what boite?"
356.64,356.70,Frasier,Mmm.
358.73,359.07,Frasier,Charise?
359.37,359.69,Niles,Too noisy.
360.19,360.48,Frasier,Alsace?
360.62,360.94,Niles,Too bright.
361.56,361.86,Frasier,Papillon?
362.05,362.43,Niles,Too crowded.
363.45,364.27,Frasier,We've run out of boites.
366.98,368.90,Niles,A city this size and only three boites.
370.28,370.90,Frasier,How do we live?
373.58,374.96,Martin,"Hey, I'm going down to Duke's."
375.04,375.82,Martin,What are you guys doing?
375.92,377.45,Frasier,We're going to try and find some place to eat.
377.85,379.95,Martin,"Well, when you get through, why don't you swing by and have a beer with me?"
382.96,383.58,Frasier,At Duke's?
384.04,384.24,Martin,Yeah.
385.44,385.82,Niles,Us?
386.06,386.35,Martin,Yeah.
387.99,388.29,Frasier,With you?
388.80,390.00,Martin,"What am I speaking, Swahili?"
390.66,390.84,Martin,Yeah!
391.30,394.87,Martin,"You two at Duke's with me, a beer, if you want."
395.10,395.36,Martin,Cheers!
404.61,404.79,Niles,Good.
405.45,406.48,Niles,"God, do you believe that?"
406.96,407.02,Frasier,No.
408.37,410.31,Frasier,No one in the family who's ever been invited to Duke's.
410.91,411.49,Niles,Not even Mother.
