9.27,11.50,Frasier,"Hello, Steven, I'm listening."
12.27,18.50,Steven,"Well, you see, Dr. Crane, my wife Tracy and I are having a baby, and I know we're getting a little ahead of ourselves, but there seems to be a lot of different advice about whether"
18.50,21.26,Steven,it's okay to let your kid climb into bed with you in the morning.
21.96,22.91,Frasier,"Stop right there, Steven."
23.39,23.99,Frasier,It's okay.
24.95,28.68,Frasier,"All relationships require that kind of close and undivided attention, isn't that so, Roz?"
28.99,29.63,Roz,Uh huh.
32.49,36.26,Steven,"But what if you and your wife enjoy, you know, making love in the morning?"
36.34,39.72,Frasier,"Oh, trust me, after the baby comes, that won't be an issue anymore."
42.49,44.65,Frasier,This is Dr. Fraser Crane on KACL.
44.89,46.46,Frasier,We'll be back after these messages.
47.94,49.65,Frasier,"Ross, how can you be reading now?"
50.01,50.55,Roz,"Oh, I don't know."
50.63,53.08,Roz,It's something I picked up in elementary school and it stuck.
54.56,56.09,Frasier,Just what is it that's so captivating?
56.53,58.22,Roz,Slow Tango in South Seattle.
58.22,59.02,Frasier,"Oh, God, not you too."
59.08,60.99,Frasier,Why is it that every woman I see is carrying that book around?
61.21,63.09,Roz,Because it's impossible to put down.
63.32,64.59,Roz,"Look, read the first paragraph."
64.71,66.09,Roz,I guarantee you'll be hooked.
68.75,71.63,Frasier,There are tangos that come flowing
71.73,75.18,Frasier,"from the wine-colored sea, from the rust"
75.26,76.78,Frasier,of a hundred sunken ships.
78.03,79.33,Frasier,This is one of those dances.
80.77,80.95,Roz,Well?
82.61,87.88,Frasier,There are books that make your stomach rumble and lurch
87.94,89.91,Frasier,and thrust your lunch ever upward.
91.97,93.01,Frasier,This is one of those bars.
95.69,98.27,Roz,You men are all alike. You have no soul.
98.71,99.80,Roz,"Oh, please. Except for this one."
100.02,102.86,Roz,"The future Mr. Ross Doyle, Thomas Jay Fallow"
102.86,103.69,Frasier,"Oh, my God, it's him."
104.35,105.47,Roz,"What, do you know him?"
105.48,105.97,Frasier,Yes.
106.30,106.72,Frasier,Yes.
106.72,108.37,Frasier,He used to drop into a neighborhood bar
108.45,109.51,Frasier,I frequented back in Boston.
110.03,112.28,Frasier,"It's a bit pretentious, though. He's stuck out like a sore thumb."
115.03,117.01,Roz,You used to drink with Thomas J. Fallow?
117.13,119.64,Frasier,"Well, actually, I spent most of my time"
119.74,121.19,Frasier,helping him get through his writer's block.
121.55,123.09,Frasier,"In the future, I'll remember to use my powers"
123.13,124.23,Frasier,for good and not for evil.
126.04,127.71,Roz,"Well, I don't care what you think about him."
127.93,129.31,Roz,He's coming here to the station tomorrow
129.38,131.08,Roz,"to be on Amber Edwards' book chat,"
131.18,132.47,Roz,and you're going to introduce us.
132.47,133.55,Frasier,"Oh, no, no, no, no, no, I can't see him."
133.55,135.00,Frasier,I'll have to tell him how much I liked his book.
135.35,137.34,Frasier,"I mean, you don't have a hard list to lie to someone's face."
137.46,140.11,Roz,"Oh, no, it's easy for someone as bright"
140.17,142.18,Roz,and charming and articulate as you.
142.81,144.44,Frasier,"Well, perhaps you're right."
146.79,147.78,Roz,See how easy it is.
153.99,154.85,Daphne,Eight
156.89,158.37,Daphne,"nine. Stop it, Eddie!"
158.51,160.62,Martin,"Oh, he just wants to play, huh, boy?"
160.90,162.75,Daphne,"Yeah, well, therapy is not a game."
163.13,164.91,Daphne,Stop it! Stop it. I said!
166.64,169.82,Daphne,"If he keeps this up, there's no point in us going on with these exercises."
170.18,170.40,Martin,Atta boy!
173.77,174.83,Daphne,"Hello, Dr. Crane."
174.82,175.32,Niles,"Hello, Daphne."
175.75,176.42,Martin,"Hey, Niles."
176.85,178.86,Niles,"Oh, doing your exercises, I see."
178.86,179.11,Daphne,Yes.
179.11,182.98,Daphne,"And if someone doesn't let us get on with them, he's gonna get a little spank on his fanny."
194.11,196.64,Niles,"Don't, don't, don't let me... unless you want to."
199.07,199.65,Martin,What's up?
199.95,203.16,Niles,"Ah, well, when I brought you a beer in your room the other day,"
203.22,206.35,Niles,I couldn't help but notice that you had pictures of Frasier and Frederick
206.45,209.66,Niles,"and an autographed one from someone named Ken Griffey Jr., but..."
212.01,213.91,Niles,"None of Maris and me, so I brought you this."
214.91,215.78,Martin,"Oh, gee, thanks."
216.96,218.47,Martin,What's Maris doing wearing jodhpurs?
218.63,220.16,Martin,"She hasn't taken up horseback riding, has she?"
220.40,222.22,Niles,"No, no, she wanted to, but unfortunately,"
222.28,223.65,Niles,"her little quadriceps are so tight,"
223.69,226.17,Niles,she's incapable of straddling anything larger than a border collie.
234.19,236.10,Frasier,I can't believe this. I simply cannot believe it.
236.24,237.32,Martin,What are you bappin about?
237.51,240.81,Frasier,"This, this book was written by a man I knew."
240.92,242.81,Frasier,"He's taken an incident from my own life,"
242.83,244.33,Frasier,"something I shared with him in confidence one night,"
244.35,246.34,Frasier,"and he's turned it into this, this trash."
246.72,249.65,Daphne,"Slow tango. Well, I just started reading that."
250.51,253.48,Daphne,"You mean to tell me that young man is based on you, Dr. Crane?"
254.34,254.83,Frasier,"Yes, he is."
255.61,257.68,Frasier,But did Thomas J. Fellow have the grace to thank me? No!
258.50,260.15,Frasier,My name isn't even listed in his acknowledgements.
260.29,261.19,Martin,"What's it about, anyway?"
262.04,262.80,Frasier,That is not important.
263.08,264.43,Daphne,It's about his first time.
267.21,267.98,Frasier,"Thank you, Daphne."
269.04,269.99,Niles,Your first time doing what?
274.07,275.11,Frasier,Changing a flat tire.
276.92,277.08,Niles,Oh.
278.04,280.99,Martin,"So, there's whole books about the night you conceived Frederick."
282.81,283.84,Frasier,"Very amusing, Dad."
284.56,286.15,Frasier,I'd be happy to know that was not my first time.
286.41,288.15,Martin,"Hey, I'm happy to know it wasn't your only time."
291.67,293.27,Niles,Just who was this charitable lass?
293.63,295.14,Frasier,That is not important.
295.52,296.67,Daphne,His piano teacher.
297.07,298.09,Martin,His piano teacher?
298.13,299.29,Frasier,"Thank you again, Daphne."
300.38,302.32,Daphne,"No, it's not like it's a secret."
302.40,304.57,Daphne,"I mean, it's all right there in black and white"
304.93,306.70,Daphne,about your awkward teenage lunging
306.74,309.97,Daphne,and how you used to call your chest hair your rug of love.
312.69,313.69,Frasier,"Well, not all of it's true."
313.79,315.26,Frasier,He did take some literary license.
315.44,317.59,Daphne,"Oh, then you're not really able to bring a woman"
317.65,320.54,Daphne,to hidden realms of ecstasy with your panther-like prowess.
322.38,323.19,Frasier,"Well, that part got right."
325.95,327.23,Martin,"Boy, this really fries me."
327.25,329.16,Martin,"You know, that woman taking advantage of my kid?"
329.74,331.43,Martin,"Not to mention, I was putting out 10 bucks a week"
331.43,333.31,Martin,a week for piano lessons so you could get your heads trimmed.
336.77,337.39,Niles,Wait a minute.
338.07,339.62,Niles,We're not talking about Miss Warner.
